geom,TARGET_PLAN,SOL,RMC,EASTING_M,NORTHING_M,ELEV_M,LON_DD,LAT_DD,X,Y,Z,U,V,W,I,J,Image_ID,NOTES
01010000A0E6100000289C1C87592B614088545F1E88C812C090AA7AB64817B1C0,Karasburg,1454,57_2296,8141657.032,-278344.0067,-4375.284034,137.3546787,-4.695831751,-62.74868528,74.65841208,-3.555965589,0,0,0,130.1106567,144.6828766,NRB_526398465RAS_F0572296NCAM00294M_,None
01010000A0E6100000706E3EC4BF2B6140C9629973F0B712C037548CF39745B1C0,Karfenkliff,1194,51_2322,8142396.8,-277383.5453,-4421.59356,137.367159,-4.679628187,-2.37333,-0.51028,-0.25644,0.585389,0.60416,-0.54066,386.433,669.6581,NLB_503314446RAS_F0512322NCAM00354M_,Candidate Chemcam vertical raster
01010000A0E6100000E20B99C2B32B6140BFF925018AB712C02D9FCD07D448B1C0,Karibib,1175,51_1102,8142309.925,-277360.3805,-4424.828244,137.3656934,-4.679237383,-1.124507249,-1.821974357,-0.079470772,0.019982001,0.256881184,-0.966236414,514.0085921,726.6053307,NLB_501719455RASLF0511102NCAM00354M_,coarser grained material Former N117702
01010000A0E6100000D979AE8CBB2B6140605F12BC9AB712C04359D7ECA646B1C0,Karoo,1191,51_2004,8142366.287,-277364.1635,-4422.652051,137.3666442,-4.679301203,-1.22545,2.121562,-0.22539,-0.04728,0.033367,-0.99832,878.3538,539.967,NLB_503050139RAS_F0512004NCAM00353M_,formerly N119118 Different facies than what's directly in the workspace? More like the rock to the right that seems to have concretions and differential cementation?
01010000A0E61000008392DD57982B6140E8B2F834DBB612C0177FDB13AC4AB1C0,Karpfenkliff,1279,53_1182,8142111.545,-277320.8562,-4426.672178,137.3623466,-4.678570583,3.224849,-0.65508,0.102178,-0.73459,0.642885,-0.21695,465.0267,175.645,NLB_510773172RASLF0531182NCAM00353M_,odd erosional remnant
01010000A0E610000007357C2A5F2E61400E3FDAD16F5B12C0A55A82D6AFA7B1C0,Karrat,284,6_82,8147254.831,-272028.9986,-4519.686867,137.4491169,-4.589293746,10.96036364,0.261357468,-0.682273729,-0.144634926,-0.01915672,-0.989299602,169.9651337,311.0202637,NLB_421821536RAS_F0060082NCAM07814M_,Possible RMI distance test Williams/Newsom
01010000A0E6100000FBE191287C2B61400B822F1A85B612C0C5884A061A4FB1C0,Kasane_ccam,1314,54_388,8141907.609,-277301.3866,-4431.101659,137.3589061,-4.67824212,-2.446599751,-1.406926297,-0.108341505,0.065784996,-0.033479272,-0.997272022,568.4081796,244.2327445,NLB_513965186RASLF0540388NCAM00353M_,Proposed for APXS
01010000A0E6100000EDAC2F2B7C2B61406DC0718B89B612C0E5417A8A584FB1C0,Kasane_rp,1313,54_0,8141907.683,-277302.3911,-4431.345863,137.3589073,-4.678259066,6.900903,-26.790976,1.915863,0.060408,-0.069754,-0.995734,0,0,0,None
01010000A0E6100000F96CFE0C4E2E614093B793ECEC5C12C02FBFF80CBCA0B1C0,Kasegalik,335,8_0,8147130.991,-272115.1721,-4512.734573,137.4470277,-4.590747544,-2.526066206,-3.606771199,-0.154098948,0.115824773,0.550080595,-0.827040507,408.9242543,745.8771319,NLB_427068438RAS_F0080000NCAM05114M_,
01010000A0E6100000C053CB805F2E61406E6499E2A15B12C04C492C3B74A8B1C0,Katherine,231,6_0,8147257.271,-272040.3192,-4520.454028,137.4491581,-4.58948473,0.008820624,1.690829464,-0.002026782,0,0,-1,1193,148,MH__413205887EDR_S0060000MHLI00226M_,The Hot Dog Bun - Scott Rowland
01010000A0E6100000C13102D75A2B614056DB93C369CC12C018FABF0B7308B1C0,Katima_Mulilo,1489,58_1986,8141666.526,-278568.6848,-4360.449398,137.3548389,-4.699622208,1.464173915,-4.001673298,-0.090601961,0.2175508,0.492189763,-0.842864701,413.6394277,822.0986935,NLB_529503414RASLF0581986NCAM00265M_,Murray blocks in upheaval - M100 N148902
01010000A0E6100000F26BE8B25D2E6140577A1F26F95B12C04E530120F9A6B1C0,Katsao,303,6_450,8147244.216,-272060.0508,-4518.973145,137.4489378,-4.589817615,-2.323827857,-1.526101062,8.03E-08,0,0,-1,215.8759058,496.1738014,NLB_424307154RAS_F0060450NCAM00364M_,In-place recessive unit below Athole Point Used to be 1712
01010000A0E610000087C9FE875D2E614055BAD43CFA5B12C0199AC2B51DA6B1C0,Katsao_rp,303,6_0,8147243.003,-272060.297,-4518.116055,137.4489174,-4.589821768,-19.969,-12.577,-2.34,0.87238,0.34415,-0.347151,0,0,0,
01010000A0E6100000F6124D4F7F2B6140DE900D3BA0B612C07BF7C77B454DB1C0,Katwitwi,1305,54_10,8141930.411,-277307.5207,-4429.27142,137.3592907,-4.678345607,1.771264,-4.06317,-0.15858,-0.18788,0.611856,-0.76833,687.6063,646.9988,NLB_513168874RASLF0540006NCAM00267M_,0
01010000A0E61000002857EB035F2E614025CE0E35AA5B12C00718D5A538A8B1C0,Kazan,185,6_0,8147253.741,-272042.2009,-4520.22128,137.4490985,-4.589516477,-1.872932161,-1.83868331,-0.234774288,0.276424703,0.042761964,-0.960083761,468.377294,977.4971703,NLA_412866868RAS_F0060000NCAM00322M_,concentration of solid mini-concretions Previously named N1608
01010000A0E610000099A1C3025F2E6140A5925CECA95B12C04981248734A8B1C0,Kazan_CCAM,274,6_68,8147253.709,-272042.1367,-4520.205187,137.449098,-4.589515393,-2.868722365,-1.096331891,-0.163953518,0.203579812,0.019867235,-0.978856759,288.8476776,250.3311225,NLB_421640297RAS_F0060068NCAM00364M_,CCAm obs of Kazan possible drill2
01010000A0E6100000D0E92AAF792B6140C6C8CF1B89B612C090D47365AB52B1C0,Kazungula,1351,54_1610,8141889.706,-277302.2925,-4434.669517,137.358604,-4.678257403,-0.212496111,-2.520646392,0.179516792,-0.031457935,0.108679998,-0.993578888,307.2105064,373.997579,NLB_517255051RAS_F0541610NCAM00353M_,formerly N135027
01010000A0E6100000EDB188F3692B6140DC1155A956D312C09D4D22B857EFB0C0,Kebo_Mountain,1544,59_2830,8141775.868,-278969.5636,-4335.342653,137.3566835,-4.706385275,-3.715586744,-1.046208043,-0.457346588,0.530534486,0.158895632,-0.832637564,513.2269284,675.6938224,NLB_532962991RAS_F0592830NCAM07753M_,Rounded block possible ccam target
01010000A0E6100000234825B5602E61404A141CB7AA5B12C01D0D435F2AA9B1C0,Keele,136,5_1858,8147265.986,-272042.3158,-4521.165516,137.4493051,-4.589518415,-3.292801997,2.767189675,0.196766082,-0.144131393,-0.135821214,-0.98019324,591.8306728,716.3080889,NLA_409307635RAS_F0051858NCAM07653M_,Potential active crack. Desire stereo mastcam coverage to document relief and (highest priority) R100 to look at fine details of the feature. See Hallet and Sletten presentation SD sol 131.
01010000A0E6100000914A569C382C6140F78068A31CA312C02F4FB617AC69B1C0,Keeler_Canyon,732,40_2040,8143271.189,-276177.9422,-4457.672237,137.3819105,-4.659288934,-0.242236279,4.020162035,-0.184208491,0.203252816,-0.798077213,-0.567239856,305.2700396,740.3309269,NLB_462393116RAS_F0402040NCAM07753M_,Potential target for CCAM Formerly known as N73203
01010000A0E61000006E1B0805142C6140B787DD0086A712C0F63EF93B6364B1C0,Keetley,918,45_450,8143006.428,-276433.3086,-4452.387634,137.3774438,-4.66359712,-4.136648387,-0.505901824,-1.120666905,0.484006865,-0.241699985,-0.841022284,652.9499278,897.3741138,NLB_478720718RAS_F0450450NCAM00107M_,pretty please R0 on this target to understand relationship between grey vein/mineral impregnation of host rock Formerly known as N91802
01010000A0E6100000FF7DF604142C6140B927AEF285A712C08C2EE45C6764B1C0,Keetley_ccam,918,45_450,8143006.426,-276433.2961,-4452.403761,137.3774438,-4.663596908,-4.124119267,-0.507846654,-1.104539621,0.544822238,-0.203777733,-0.813414649,652.9414809,903.5991144,NLB_478720718RAS_F0450450NCAM00107M_,Refined pointing for CCAM targeting of Keetley
01010000A0E61000001220CA50D22B6140A935B52F9CAF12C040DDE1127B55B1C0,Keith,1087,49_1798,8142531.014,-276901.4081,-4437.480757,137.3694233,-4.671494241,-4.759127563,1.336411549,-0.652543909,0.584534628,-0.657626649,-0.475233061,221.0646362,586.0054321,NLB_493826895RAS_F0491798NCAM00255M_,
01010000A0E61000002C73DAEC142C614056EFB1197DA612C0FCA1A2D5396DB1C0,Kelso,801,44_1140,8143012.98,-276373.4101,-4461.225916,137.3775543,-4.662586595,-0.77509748,2.126393032,-0.027013624,-0.454264905,-0.32499391,-0.8294711,627.9295624,446.9754536,NLB_468426219RASLF0441140NCAM00353M_,Abby's suggestion for disturbed soil seems to have least amount of dust component mixed in from color Mastcam (see GEO theme group report)
01010000A0E61000003A3E7B05132E6140D852E3E7956212C057220A9D2594B1C0,Kenamu,351,11_0,8146703.874,-272442.8086,-4500.146927,137.439822,-4.59627497,1.962401952,-3.319275572,-0.058150646,-0.356310546,0.038679064,-0.933566655,565.7025146,783.036499,NLB_428490674RAS_F0110000NCAM00262M_,Appears in stereo Navcams to be in-place layered/eroded bedrock? Formerly known as N2041
01010000A0E6100000D40FE1AF8B2B61409A88FA3570DA12C0E035A1AAD3CBB0C0,Kennebago_Divide,1650,62_108,8142019.969,-279380.5388,-4299.826822,137.3608016,-4.713318675,-1.605817554,1.63071951,-0.123177647,0.371997165,-0.170488859,-0.912442691,358.4876099,684.3356323,NLB_543807213RAS_F0620108NCAM00343M_,Small vertical exposure in wheel scuff
01010000A0E6100000C3B56CF4772B614004728537CDD412C0D8C30EE30AE5B0C0,Kennebec,1579,60_888,8141877.193,-279054.2562,-4325.042527,137.3583929,-4.70781409,-1.163196764,-1.472501526,-0.077472875,-0.174357663,0.039877308,-0.983874618,892.1343384,510.7891235,NLB_537583298RAS_F0600888NCAM00654M_,Disturbed soil N157918
01010000A0E6100000EE84F4FEE92D614095DE0DEE0E6512C0736FEC30B194B1C0,Kennedy_Mountain,365,12_560,8146407.026,-272585.9449,-4500.692153,137.434814,-4.598689766,17.06114377,-15.86065124,-1.336655825,-0.864023323,0.153963655,-0.4793317,162.176239,174.6001282,NLB_429725663RAS_F0120560NCAM00271M_,
01010000A0E6100000DA50574EE72D61401D86F219006512C0A2FAFF1F7594B1C0,KENNEDY_MOUNTAIN,365,12_560,8146387.563,-272582.5919,-4500.45752,137.4344856,-4.598633199,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E610000019855B94FB2D6140AD70E762516312C07D307011E994B1C0,Kenwood_River,358,11_748,8146534.256,-272485.2008,-4500.910422,137.4369604,-4.596990152,-2.341763423,-2.965312353,-0.075417504,0.055315125,0.481046046,-0.874948534,568.5991211,891.3604736,NLB_429105801RAS_F0110748NCAM05114M_,
01010000A0E61000009611EE8A582E61407D826B91285C12C01FFB89F0BAA5B1C0,Kenyon,81,5_104,8147206.908,-272070.773,-4517.730233,137.4483084,-4.589998505,-0.168005449,-1.977456969,-0.112540606,0.214704616,0.148822113,-0.965274001,410.9322065,448.4369974,NLA_404066368RAS_F0050104NCAM00326M_,Site sol 81ChemCam RLR Diag 1x10 Kenyon
01010000A0E6100000C4B3F98A582E61401C7AC39F285C12C0F026C4A9B9A5B1C0,Kenyon_CCAM_pointing,81,5_104,8147206.909,-272070.7857,-4517.725247,137.4483085,-4.589998719,-0.180674623,-1.976172537,-0.117526763,0.238521873,0.247821812,-0.938984385,404.1574097,445.091095,NLA_404066368RAS_F0050104NCAM00326M_,
01010000A0E61000007417C18A582E6140A7938599285C12C0F3AEB335BAA5B1C0,Kenyon_HighAlbedo,96,5_104,8147206.903,-272070.7802,-4517.727382,137.4483084,-4.589998626,-0.175161481,-1.982422785,-0.115391514,0.262016675,0.262157883,-0.928773679,408.2733765,444.1683655,NLA_404066368RAS_F0050104NCAM00326M_,Intended target is the high albedo layer in the scoop wall.
01010000A0E61000005B6EDD8A582E614064A29C93285C12C08EBAB298BAA5B1C0,Kenyon_highalbedo_ccam,97,5_104,8147206.906,-272070.7749,-4517.728892,137.4483084,-4.589998537,-0.169941464,-1.97929389,-0.113880951,0.243036513,0.177927085,-0.953559242,410.324207,446.8899667,NLA_404066368RAS_F0050104NCAM00326M_,
01010000A0E6100000FE4CDD8A582E6140E40AF2A1285C12C05A751876B9A5B1C0,Kenyon_highalbedo_ccam_pointing,97,5_104,8147206.906,-272070.7876,-4517.724458,137.4483084,-4.589998751,-0.182601809,-1.979308279,-0.118315195,0.22563741,0.265886847,-0.937225682,403.8113403,443.1843872,NLA_404066368RAS_F0050104NCAM00326M_,
01010000A0E6100000D684C722A42D614001DC0FFAD36D12C0507C10A98B98B1C0,Kerguelen,399,16_148,8145901.541,-273093.5837,-4504.545548,137.4262861,-4.60725394,-2.192696868,0.674238488,-0.523299192,0.241815884,-0.249268678,-0.937758055,477.2084216,965.9868785,NLB_432655744RAS_F0160148NCAM00395M_,Likely reachable for contact science post 395 drive; will have to be evaluated post-drive
01010000A0E6100000DCA49E1F132C61405FCC701BBBA712C09AF1DDE49C62B1C0,Kern_Peak,948,45_1108,8142999.944,-276445.3162,-4450.612867,137.3773344,-4.663799695,-2.272217713,0.400911591,-0.429124957,0.266297429,-0.377699942,-0.886808001,279.8753782,476.4364486,NLB_481299623RASLF0451108NCAM00353M_,potential APXS target for hover over dark fin material? 4 cm? Formerly N94602
01010000A0E6100000CBEB149A612E6140FEDB4B04355C12C079B48BDCC6A7B1C0,Keskarah,124,5_1070,8147272.457,-272073.5879,-4519.776803,137.4494143,-4.590045993,0.480148324,3.854925958,-0.051322239,0.117030653,0.009335917,-0.993084441,754.7736206,936.2099609,NLA_408420173RAS_F0051070NCAM05134M_,Generic bedrock close to cup structure
01010000A0E61000003D49D7CFCF2B6140B9E5CC142CB112C051E2FCD96C51B1C0,Kevin_Dome,1105,50_0,8142512.898,-276991.8304,-4433.425201,137.3691177,-4.673019719,-5.442371847,-0.785601899,-0.89608783,0.667266369,-0.189168764,-0.720396253,525.8314819,394.1548462,NLB_495505621RAS_F0500000NCAM00275M_,
01010000A0E6100000F3F1690CDD2C614080AE9098248E12C0670352A3917EB1C0,Kevins_Dam,611,31_1330,8144461.009,-274964.1472,-4478.568898,137.4019835,-4.638811478,1.859803567,-1.575398256,-0.622019649,0.051344468,0.322783476,-0.945079137,565.2546503,382.299993,NLB_451557788RASLF0311330NCAM00353M_,fragment with concentration of nodules
01010000A0E610000067C590FDBA2B6140F5980F02A0B712C0E8A3F0B4C846B1C0,Khakabas,1189,51_2004,8142362.241,-277365.3558,-4422.784011,137.366576,-4.67932132,-2.417843886,-1.923523746,-0.093430485,0.189083379,-0.020009516,-0.981757141,276.9900511,872.4054598,NLB_502879393RAS_F0512004NCAM00267M_,formely N118904
01010000A0E6100000A65B3EFCBE2B614098D0604A6CB312C026D3AF124550B1C0,Khan,1160,50_2438,8142391.147,-277122.12,-4432.269816,137.3670636,-4.675217783,-1.162950375,-3.108163765,0.039347638,0.111182607,-0.0789379,-0.990660012,438.1956787,455.881958,NLB_500305903RAS_F0502438NCAM00354M_,AEGIS NavCam potential target N116019 Khaaaaaaaaaaan
01010000A0E61000009B5611AE8A2B6140F2E20D06BDB612C09CE1067C6E4AB1C0,Khaudam,1290,53_2138,8142012.682,-277314.0313,-4426.43158,137.3606787,-4.678455443,-1.78226,-1.99016,-0.44842,0.095445,0.220007,-0.97082,496.6585,295.3854,NLB_511929481RAS_F0532138NCAM00354M_,Formerly N129012
01010000A0E6100000FA247184752B61409ADC241677B912C00A1170081D4CB1C0,Khoabendus,1380,55_310,8141859.556,-277471.8738,-4428.11341,137.3580954,-4.681118341,-2.72876,1.299016,-0.53659,0.109451,-0.23898,-0.96484,657.843,231.3302,NLB_519837268RAS_F0550310NCAM00353M_,formerly N138014
01010000A0E6100000ED694D4D982B6140CEE68775E1B612C0B648DA8DAE4AB1C0,Khomas,1279,53_1182,8142111.246,-277322.2699,-4426.681852,137.3623415,-4.678594433,1.811136,-0.95364,0.111852,-0.01681,-0.03021,-0.9994,483.745,528.2847,NLB_510773141RASLF0531182NCAM00353M_,Formerly N127713. DRT Stimson? APXS raster to capture more resistant features and substrate.
01010000A0E610000004AC2468982B6140981E0B60E2B612C0F2D24D62704AB1C0,Khomas_drt,1279,53_0,8142112.005,-277322.477,-4426.439,137.3623543,-4.678597928,-57.772,-104.036,-3.631,-0.01501,-0.03101,-0.99941,0,0,0,0
01010000A0E6100000E2B6DECAB02B6140BECF47CD28B612C097E2AAB2FF4AB1C0,Khommabes,1262,52_2772,8142288.452,-277280.5161,-4426.99882,137.3653311,-4.677890022,18.03391,15.34179,-1.00118,-0.26621,-0.69534,-0.66756,260.7955,171.0114,NLB_509361850RAS_F0522772NCAM07753M_,0
01010000A0E61000002E110017762B61405AC7591F72B812C0889D29742E4DB1C0,Khorixas,1375,54_3036,8141863.698,-277412.8659,-4429.18146,137.3581653,-4.680122843,-3.08187,0.424395,-0.27854,0.311106,0.246006,-0.91798,670.5622,971.5936,NLB_519392171RASLF0543036NCAM00289M_,None
01010000A0E6100000AB2349F1B32B61407A64B7C494B712C0A8D4E041A048B1C0,Khumib,1180,51_1126,8142311.245,-277362.8144,-4424.626005,137.3657156,-4.679278444,-2.407395294,-0.596370936,-0.222139308,0.122208598,-0.24319142,-0.962248917,648.7726714,426.9542646,NLB_502163117RASLF0511126NCAM00353M_,N118004
01010000A0E6100000514385E6B22B61403E67F89DB2B712C0E7B104060348B1C0,Kibnas_apxs,1184,51_1430,8142303.705,-277369.5636,-4424.011811,137.3655884,-4.679392308,-1.725623183,-2.198321835,-0.001861297,0.010911312,-0.188226339,-0.982065078,465.0796949,301.8310606,NLB_502516548RASLF0511430NCAM00353M_,Finer sand? N118403
01010000A0E6100000E0E97EE4B22B6140A1001312B3B712C0DC7CE6400548B1C0,Kibnas_ccam,1184,51_1430,8142303.647,-277369.6662,-4424.020522,137.3655875,-4.679394038,-1.828173328,-2.255551613,0.006849671,0.010094458,-0.111415383,-0.993722644,448.0997009,267.6639709,NLB_502516548RASLF0511430NCAM00353M_,Companion ChemCam target to APXS target N118403 N118414
01010000A0E61000009E8002F8B22B61407645121EB5B712C0E17A14AE7347B1C0,kibnas_rp2,1183,51_0,8142304.199,-277370.129,-4423.451875,137.3655968,-4.679401846,-144.818,-30.325,-5.845,0.034999,-0.143994,-0.988959,0,0,0,
01010000A0E61000007F254B41AB2B6140DA36FA3B0AE212C0AD91E169CDA0B0C0,Kief_Pond,1721,63_2978,8142248.385,-279820.564,-4256.802397,137.3646552,-4.720742166,-2.159957714,0.965873283,-0.507603132,-0.038408426,-0.138666487,-0.98959403,364.4568355,702.9584158,NLB_550192557RAS_F0632978NCAM00312M_,None
01010000A0E6100000B9DBCE735F2E614011B2B20B705C12C0493A5CB6BDA6B1C0,Kikerk,122,5_926,8147256.904,-272086.9352,-4518.741064,137.4491519,-4.59027117,0.601824115,2.628782412,0.085302127,-0.105575628,0.216114762,-0.970643161,329.8763428,283.8476868,NLA_408244889RAS_D0050926NCAM00345M_,Formerly known as N1103. Potential ChemCam target--located on bedrock. Looks like either differential errosion or layer. Target is bottom of the 1x5
01010000A0E61000002F81645F582E61409BED6AAD255C12C091E4A3C794A5B1C0,Kilian,72,5_104,8147205.677,-272070.1194,-4517.581171,137.4482877,-4.589987478,0.485610306,-3.208013371,-0.261602172,-0.064003662,0.230438767,-0.97097969,900.2999952,83.48674021,NLA_403441127RAS_F0050104NCAM00326M_,
01010000A0E6100000D93CE75F582E61406D393CAA255C12C0AC33BD2596A5B1C0,Kilian_1,78,5_104,8147205.691,-272070.1166,-4517.586513,137.4482879,-4.589987431,0.488421231,-3.193579431,-0.256260087,-0.047430096,0.254631103,-0.965874401,899.6643677,89.77101135,NLA_403441127RAS_F0050104NCAM00326M_,new target to allow tghe raster covering of this rock
01010000A0E610000057D18B5F582E6140C0BCC9C0255C12C00E0228C995A5B1C0,Kilian_1_ccam_pointing,78,5_104,8147205.681,-272070.1365,-4517.585101,137.4482877,-4.589987767,0.468501217,-3.203672901,-0.257672789,-0.043976123,0.209302045,-0.976861668,891.7177734,83.89315033,NLA_403441127RAS_F0050104NCAM00326M_,pointing point to get CCAM on Kilian 1
01010000A0E61000005A8CC65E582E6140906BA2C3255C12C0E0EA282E95A5B1C0,Kilian_CCAM_pointing,73,5_104,8147205.66,-272070.139,-4517.582736,137.4482874,-4.589987809,0.465987085,-3.225452976,-0.260037847,-0.066485082,0.069459797,-0.995366799,892.515625,76.859375,NLA_403441127RAS_F0050104NCAM00326M_,
01010000A0E6100000BDE009FF5B2E61400694D15C245C12C0EBE7F57E42A6B1C0,Kilohigok,118,5_388,8147231.896,-272069.8221,-4518.25975,137.44873,-4.589982462,-2.088084627,2.070323816,0.009261485,0.114779838,-0.304015843,-0.945727215,253.371109,212.8291626,NLA_406558773RAS_D0050388NCAM00313M_,Formerly known as N2005
01010000A0E610000063BC216ADC2C6140539D2F160A8D12C043F5FF3F4784B1C0,KIMBERLEY,567,29_566,8144456.422,-274900.2676,-4484.27832,137.4019061,-4.63773379,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E6100000704B881B612E6140D4F33AF3235C12C029FC49B9CFA7B1C0,Kimerot,124,5_1070,8147268.88,-272069.7288,-4519.811421,137.4493539,-4.589980889,4.33917756,0.27808805,-0.016703964,-0.321474314,-0.397180279,-0.859594121,573.9382935,736.6392212,NLA_408420082RAS_F0051070NCAM05134M_,Possible Chem Cam target - faint polygonal fractures seems fairly dust free. HN
01010000A0E6100000A1E432F9702B61409CD45F4D79D712C005C57F9C97D5B0C0,Kineo,1609,61_252,8141826.678,-279208.9382,-4309.592232,137.3575407,-4.710423669,-5.552176913,-10.37732902,-3.847768263,0.148416931,0.129924694,0.980352985,455.0541195,177.8739962,NLB_540247238RASLF0610252NCAM00267M_,M100 frame for identifying sed structures in formation X
01010000A0E610000000B13BBF102D614089CAA036198212C0BED489643089B1C0,King,523,25_1296,8144835.083,-274266.9481,-4489.189034,137.4082943,-4.627049306,-2.069065462,0.392542048,-0.166922936,0.04242333,0.015409957,-0.998980882,587.2058716,526.9364624,NLB_443832648RAS_F0251296NCAM00353M_,Regolith target? Formerly known as N52303
01010000A0E610000085D1FCBD102D6140C857FCE3198212C0912792D02F89B1C0,King_CCAM,523,25_1296,8144835.047,-274267.1012,-4489.186776,137.4082937,-4.62705189,-2.222185633,0.357336006,-0.16918074,-0.032790908,0.020589165,-0.999250135,642.4217526,483.1198318,NLB_443832648RAS_F0251296NCAM00353M_,CCAM soil target ?
01010000A0E61000006B282F83DE2C614026087501FF8A12C0158F39FB807EB1C0,King_Leopold,574,30_484,8144471.601,-274781.9911,-4478.503833,137.4021622,-4.635738395,-2.460132116,-0.688746951,-0.029858023,0.138502096,-0.327505779,-0.934642774,287.2269362,314.9715431,NLB_448279117RAS_F0300484NCAM00353M_,
01010000A0E61000002BB3D005142C614062EE4121AAA612C0B950D9CA316CB1C0,Kings_Peak,778,43_0,8143006.45,-276383.592,-4460.194501,137.3774442,-4.662758369,-3.49995333,-1.149754837,-0.427080552,0.15154998,-0.017922558,-0.988287096,314.2271458,789.6111042,NLB_466479628RAS_F0430000NCAM07753M_,Sand dune crest analysis for CCAM Fromerly: N75517
